Column 01,Column 02,Column 03,Column 04,Column 05,Column 06,Column 07,Column 08,Column 09,Column 10,Column 11,Column 12,Column 13,Column 14
202028,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
202039,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
202040,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
202042,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
202043,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
202126,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
202130,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
202169,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
202170,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
202171,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
202172,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
202173,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
202186,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
202197,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
202214,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
202215,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
202237,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
202240,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
202275,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
202277,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
44670,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82313902,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82313903,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82313904,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82313947,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82313948,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82313949,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82313951,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82314059,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82315063,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82315064,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82336434,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82337304,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82337312,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82337316,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82337334,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82337339,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82337352,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82337357,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82337362,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82342487,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82342488,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82342489,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82342531,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82342681,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82342682,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82342683,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82342684,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82342685,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82342686,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82342687,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82342688,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82342810,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82344020,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82344368,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82344369,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82344414,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82344466,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82344698,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82346138,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82346874,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82356067,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82357803,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82357804,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82357805,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82357806,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82357807,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82364813,20,15000,lumpsum, €,250,5, €,15000,see 'lifetime', €,5000.00,upon decommission, €
201948,15,15000,lumpsum, €,500,10, €,15000,see 'lifetime', €,5000.00,upon decommission, €
202059,15,15000,lumpsum, €,500,10, €,15000,see 'lifetime', €,5000.00,upon decommission, €
202297,15,15000,lumpsum, €,500,10, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82342578,15,15000,lumpsum, €,500,10, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82342579,15,15000,lumpsum, €,500,10, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82342580,15,15000,lumpsum, €,500,10, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82342581,15,15000,lumpsum, €,500,10, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82342583,15,15000,lumpsum, €,500,10, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82342588,15,15000,lumpsum, €,500,10, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82357857,15,15000,lumpsum, €,500,10, €,15000,see 'lifetime', €,5000.00,upon decommission, €
82387686,15,15000,lumpsum, €,500,10, €,15000,see 'lifetime', €,5000.00,upon decommission, €
202357,15,0,lumpsum, €,500,10, €,0,see 'lifetime', €,5000.00,upon decommission, €
82336464,15,0,lumpsum, €,500,10, €,0,see 'lifetime', €,5000.00,upon decommission, €
202118,15,15000,lumpsum, €,500,10, €,15000,see 'lifetime', €,5000.00,upon decommission, €
202121,15,15000,lumpsum, €,500,10, €,15000,see 'lifetime', €,5000.00,upon decommission, €
96482,15,15000,lumpsum, €,500,10, €,15000,see 'lifetime', €,5000.00,upon decommission, €
202372,25,20000,lumpsum, €,500,10, €,20000,see 'lifetime', €,5000.00,upon decommission, €
82364797,30,50000,lumpsum, €,2500,10, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82364803,30,50000,lumpsum, €,2500,10, €,50000,see 'lifetime', €,5000.00,upon decommission, €
100699,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
100700,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
100751,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
100752,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
100892,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
100893,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
102706,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
200363,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
200714,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
200715,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
200716,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
201892,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
201893,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
201894,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
201895,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
202049,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
202495,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
202498,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82313815,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82313816,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82313820,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82313821,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82313822,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82313823,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82313829,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82313830,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82313831,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82313832,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82313983,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82313986,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82313987,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82313994,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82313995,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82313999,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82314000,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82314005,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82314006,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82314007,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82314016,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82314017,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82314018,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82314019,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82314020,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82314021,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82314025,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82314026,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82314027,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82314028,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82314044,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82314051,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82314052,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82314053,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82314054,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82314055,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82315056,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82315150,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82315151,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82315152,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82342496,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82342497,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82342498,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82342536,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82342689,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82342690,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82342691,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82342692,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82342899,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82343117,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82344023,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82344024,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82344027,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82344028,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82344029,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82344030,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82344032,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82344371,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82344411,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82344467,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82344505,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82344537,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82344538,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82344965,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
82344966,15,12500,lumpsum, €,750,8, €,12500,see 'lifetime', €,5000.00,upon decommission, €
